Source_Wallet_ID,Dest_Wallet_ID,Timestamp,Amount,Token_Type
W_Normal_77875,W_Normal_58130,2026-02-09 08:47:00,11.0264,BTC
W_Normal_77876,W_Normal_55757,2026-02-23 01:30:00,4.1533,BTC
W_Normal_77877,W_Normal_31825,2026-02-02 21:20:00,4.7193,BTC
W_Normal_77878,W_Normal_55679,2026-02-18 11:58:00,2.7671,BTC
W_Normal_77878,W_Normal_15430,2026-01-29 08:36:00,14.7814,BTC
W_Normal_77878,W_Normal_82847,2026-01-28 21:57:00,12.2393,BTC
W_Normal_77878,W_Normal_76322,2026-01-05 10:44:00,4.8253,BTC
W_Normal_77878,W_Normal_13901,2026-02-15 18:57:00,4.3871,BTC
W_Normal_77878,W_Normal_4881,2026-02-06 18:51:00,5.5571,BTC
W_Normal_77878,W_Normal_9226,2026-03-09 16:11:00,1.3855,BTC
W_Normal_77878,W_Normal_99401,2026-02-21 01:44:00,7.5772,BTC
W_Normal_77878,W_Normal_18113,2026-01-26 00:26:00,9.7592,BTC
W_Normal_77878,W_Normal_23849,2026-03-04 13:09:00,12.5546,BTC
W_Normal_77879,W_Normal_89487,2026-03-02 11:51:00,6.3659,BTC
W_Normal_77879,W_Normal_4687,2026-02-28 02:25:00,7.1076,BTC
W_Normal_77879,W_Normal_2658,2026-03-04 00:21:00,0.6092,BTC
W_Normal_77880,W_Normal_51289,2026-02-14 21:34:00,2.9061,BTC
W_Normal_77881,W_Normal_54406,2026-01-18 23:56:00,3.5518,BTC
W_Normal_77881,W_Normal_31689,2026-02-07 15:12:00,12.0381,BTC
W_Normal_77881,W_Normal_37491,2026-03-01 23:57:00,11.5169,BTC
W_Normal_77881,W_Normal_96724,2026-02-28 22:54:00,11.4177,BTC
W_Normal_77882,W_Normal_11701,2026-01-21 02:52:00,1.5084,BTC
W_Normal_77882,W_Normal_69479,2026-01-17 11:28:00,2.6595,BTC
W_Normal_77882,W_Normal_41252,2026-01-03 18:14:00,11.0658,BTC
W_Normal_77882,W_Normal_56089,2026-02-20 01:39:00,1.6033,BTC
W_Normal_77883,W_Normal_70854,2026-02-16 15:59:00,11.9665,BTC
W_Normal_77884,W_Normal_30964,2026-02-02 11:36:00,13.0455,BTC
W_Normal_77884,W_Normal_26810,2026-02-15 02:17:00,9.7556,BTC
W_Normal_77884,W_Normal_54647,2026-02-09 09:33:00,9.3864,BTC
W_Normal_77884,W_Normal_42869,2026-02-06 11:30:00,0.4578,BTC
W_Normal_77885,W_Normal_77991,2026-02-28 03:08:00,9.1432,BTC
W_Normal_77886,W_Normal_92941,2026-03-05 08:53:00,4.2106,BTC
W_Normal_77886,W_Normal_32191,2026-02-08 14:05:00,8.6637,BTC
W_Normal_77886,W_Normal_16098,2026-01-27 22:44:00,0.955,BTC
W_Normal_77886,W_Normal_3415,2026-03-05 21:56:00,6.2735,BTC
W_Normal_77887,W_Normal_86304,2026-01-17 03:26:00,5.8344,BTC
W_Normal_77888,W_Normal_66010,2026-01-22 07:57:00,14.5898,BTC
W_Normal_77888,W_Normal_62569,2026-02-09 18:58:00,12.505,BTC
W_Normal_77889,W_Normal_47239,2026-02-09 09:20:00,11.4394,BTC
W_Normal_77889,W_Normal_7972,2026-01-31 21:12:00,0.7031,BTC
W_Normal_77889,W_Normal_95005,2026-02-06 10:23:00,6.1621,BTC
W_Normal_77890,W_Normal_89238,2026-03-03 21:55:00,0.88,BTC
W_Normal_77890,W_Normal_2057,2026-02-28 02:46:00,12.1532,BTC
W_Normal_77890,W_Normal_59006,2026-03-01 01:44:00,7.905,BTC
W_Normal_77890,W_Normal_42046,2026-02-05 16:35:00,6.589,BTC
W_Normal_77890,W_Normal_9563,2026-01-16 09:38:00,9.6437,BTC
W_Normal_77890,W_Normal_47832,2026-02-02 00:31:00,3.1386,BTC
W_Normal_77890,W_Normal_90117,2026-01-31 05:34:00,1.1521,BTC
W_Normal_77890,W_Normal_2101,2026-01-24 06:26:00,10.4067,BTC
W_Normal_77890,W_Normal_85596,2026-01-23 08:32:00,7.7013,BTC
W_Normal_77890,W_Normal_5296,2026-02-16 14:04:00,13.0975,BTC
W_Normal_77891,W_Normal_57763,2026-02-27 02:48:00,10.9906,BTC
W_Normal_77891,W_Normal_5415,2026-01-15 20:11:00,9.4081,BTC
W_Normal_77892,W_Normal_64833,2026-01-17 13:52:00,2.4151,BTC
W_Normal_77892,W_Normal_37949,2026-02-10 09:47:00,12.7871,BTC
W_Normal_77892,W_Normal_38378,2026-02-28 15:32:00,4.158,BTC
W_Normal_77892,W_Normal_99521,2026-03-10 16:56:00,4.4788,BTC
W_Normal_77892,W_Normal_44282,2026-01-09 11:45:00,3.7824,BTC
W_Normal_77892,W_Normal_8725,2026-02-25 22:37:00,7.2902,BTC
W_Normal_77892,W_Normal_89897,2026-02-20 05:31:00,10.7334,BTC
W_Normal_77892,W_Normal_23484,2026-01-12 05:39:00,6.4854,BTC
W_Normal_77892,W_Normal_26975,2026-01-03 08:07:00,9.4406,BTC
W_Normal_77892,W_Normal_11314,2026-02-05 17:37:00,7.7043,BTC
W_Normal_77893,W_Normal_82311,2026-01-31 08:34:00,1.5607,BTC
W_Normal_77894,W_Normal_62194,2026-01-03 18:56:00,1.8574,BTC
W_Normal_77894,W_Normal_43461,2026-02-11 00:01:00,1.1815,BTC
W_Normal_77894,W_Normal_51484,2026-02-27 12:21:00,8.984,BTC
W_Normal_77895,W_Normal_38712,2026-01-13 06:07:00,10.4804,BTC
W_Normal_77896,W_Normal_23740,2026-01-18 08:53:00,2.3802,BTC
W_Normal_77896,W_Normal_21395,2026-02-15 17:58:00,10.9292,BTC
W_Normal_77897,W_Normal_41109,2026-02-17 12:13:00,14.4183,BTC
W_Normal_77898,W_Normal_21046,2026-01-26 23:04:00,9.6439,BTC
W_Normal_77898,W_Normal_4411,2026-01-17 01:09:00,3.7432,BTC
W_Normal_77898,W_Normal_59944,2026-03-09 09:38:00,5.3347,BTC
W_Normal_77899,W_Normal_4401,2026-02-16 20:14:00,12.6485,BTC
W_Normal_77899,W_Normal_69369,2026-01-29 08:03:00,13.9931,BTC
W_Normal_77900,W_Normal_5214,2026-01-31 08:25:00,6.8403,BTC
W_Normal_77900,W_Normal_11083,2026-01-19 17:47:00,4.1987,BTC
W_Normal_77901,W_Normal_87922,2026-03-06 08:37:00,8.9321,BTC
W_Normal_77901,W_Normal_53959,2026-01-11 22:49:00,6.1234,BTC
W_Normal_77901,W_Normal_20957,2026-03-07 23:34:00,7.0817,BTC
W_Normal_77901,W_Normal_36011,2026-03-07 02:04:00,1.6643,BTC
W_Normal_77901,W_Normal_44306,2026-02-12 08:54:00,3.8737,BTC
W_Normal_77901,W_Normal_68732,2026-03-10 12:55:00,3.5669,BTC
W_Normal_77901,W_Normal_20864,2026-02-08 16:07:00,13.8942,BTC
W_Normal_77901,W_Normal_52300,2026-02-28 10:38:00,1.0344,BTC
W_Normal_77901,W_Normal_97531,2026-01-21 01:40:00,13.757,BTC
W_Normal_77901,W_Normal_84363,2026-01-30 17:25:00,14.3009,BTC
W_Normal_77902,W_Normal_30630,2026-01-26 20:03:00,1.5298,BTC
W_Normal_77902,W_Normal_2854,2026-03-06 06:41:00,14.8471,BTC
W_Normal_77902,W_Normal_60935,2026-01-01 01:58:00,8.0465,BTC
W_Normal_77902,W_Normal_63217,2026-02-02 21:50:00,9.8425,BTC
W_Normal_77903,W_Normal_87516,2026-01-24 19:47:00,12.4379,BTC
W_Normal_77904,W_Normal_25265,2026-02-21 16:42:00,6.0276,BTC
W_Normal_77904,W_Normal_88717,2026-01-13 14:16:00,1.504,BTC
W_Normal_77904,W_Normal_32453,2026-02-15 21:35:00,8.096,BTC
W_Normal_77905,W_Normal_684,2026-03-03 19:04:00,13.4124,BTC
W_Normal_77905,W_Normal_49483,2026-01-05 21:20:00,7.2342,BTC
W_Normal_77906,W_Normal_69543,2026-01-20 14:33:00,14.3914,BTC
W_Normal_77907,W_Normal_4865,2026-02-28 05:32:00,5.1716,BTC
W_Normal_77907,W_Normal_43364,2026-02-14 02:01:00,0.3914,BTC
W_Normal_77908,W_Normal_34134,2026-01-26 04:59:00,13.1166,BTC
W_Normal_77909,W_Normal_50708,2026-01-29 14:41:00,1.6421,BTC
W_Normal_77909,W_Normal_7302,2026-01-12 01:01:00,10.5435,BTC
W_Normal_77909,W_Normal_15671,2026-02-15 16:15:00,7.9908,BTC
W_Normal_77909,W_Normal_72810,2026-01-17 05:42:00,12.4666,BTC
W_Normal_77910,W_Normal_61104,2026-02-02 00:58:00,2.7,BTC
W_Normal_77910,W_Normal_53596,2026-03-03 09:27:00,8.5273,BTC
W_Normal_77910,W_Normal_64026,2026-03-01 11:13:00,0.5279,BTC
W_Normal_77911,W_Normal_57755,2026-02-15 15:02:00,5.8454,BTC
W_Normal_77911,W_Normal_7086,2026-03-05 10:15:00,3.1421,BTC
W_Normal_77911,W_Normal_42834,2026-01-29 03:04:00,10.5914,BTC
W_Normal_77912,W_Normal_40333,2026-03-10 21:11:00,7.9222,BTC
W_Normal_77913,W_Normal_50973,2026-01-26 22:07:00,10.3533,BTC
W_Normal_77913,W_Normal_43464,2026-03-09 08:15:00,3.0667,BTC
W_Normal_77914,W_Normal_12353,2026-01-23 05:25:00,5.1493,BTC
W_Normal_77914,W_Normal_11949,2026-03-07 00:49:00,3.6573,BTC
W_Normal_77915,W_Normal_23608,2026-02-15 02:34:00,9.935,BTC
W_Normal_77915,W_Normal_46229,2026-02-03 03:24:00,13.6702,BTC
W_Normal_77915,W_Normal_25586,2026-02-11 23:59:00,4.6481,BTC
W_Normal_77915,W_Normal_32553,2026-01-20 23:18:00,10.8293,BTC
W_Normal_77915,W_Normal_45631,2026-01-26 23:32:00,4.4088,BTC
W_Normal_77915,W_Normal_52002,2026-01-31 13:49:00,14.9168,BTC
W_Normal_77915,W_Normal_24402,2026-01-01 07:07:00,12.1121,BTC
W_Normal_77915,W_Normal_7502,2026-02-01 02:00:00,11.4278,BTC
W_Normal_77915,W_Normal_45236,2026-01-26 07:45:00,10.7571,BTC
W_Normal_77915,W_Normal_61174,2026-03-09 06:06:00,14.5185,BTC
W_Normal_77916,W_Normal_35056,2026-02-28 15:40:00,3.3292,BTC
W_Normal_77917,W_Normal_36299,2026-02-08 10:45:00,12.4254,BTC
W_Normal_77917,W_Normal_46692,2026-03-04 11:09:00,6.2604,BTC
W_Normal_77917,W_Normal_35484,2026-01-07 13:34:00,6.8557,BTC
W_Normal_77917,W_Normal_47952,2026-02-04 22:34:00,4.8106,BTC
W_Normal_77918,W_Normal_39272,2026-02-21 11:23:00,5.9461,BTC
W_Normal_77918,W_Normal_98651,2026-03-09 05:40:00,0.8125,BTC
W_Normal_77919,W_Normal_26993,2026-01-05 02:35:00,6.6923,BTC
W_Normal_77920,W_Normal_89618,2026-01-28 03:42:00,12.0605,BTC
W_Normal_77920,W_Normal_53619,2026-01-06 10:45:00,13.3061,BTC
W_Normal_77921,W_Normal_73501,2026-01-21 17:17:00,0.9033,BTC
W_Normal_77921,W_Normal_5921,2026-02-22 05:38:00,8.1637,BTC
W_Normal_77921,W_Normal_31197,2026-01-10 22:48:00,11.5029,BTC
W_Normal_77921,W_Normal_73545,2026-01-06 22:35:00,10.1809,BTC
W_Normal_77922,W_Normal_55710,2026-01-16 04:18:00,12.7784,BTC
W_Normal_77922,W_Normal_17422,2026-01-11 21:19:00,10.4805,BTC
W_Normal_77923,W_Normal_26701,2026-02-25 20:40:00,8.0042,BTC
W_Normal_77924,W_Normal_66925,2026-03-01 06:55:00,12.32,BTC
W_Normal_77925,W_Normal_67003,2026-01-02 07:33:00,4.1204,BTC
W_Normal_77925,W_Normal_85856,2026-01-18 19:20:00,2.8854,BTC
W_Normal_77925,W_Normal_4748,2026-01-27 12:30:00,9.8254,BTC
W_Normal_77925,W_Normal_41139,2026-01-25 22:41:00,3.2315,BTC
W_Normal_77926,W_Normal_76646,2026-01-02 07:06:00,13.3729,BTC
W_Normal_77926,W_Normal_40659,2026-03-03 01:55:00,1.6949,BTC
W_Normal_77926,W_Normal_4788,2026-01-25 13:30:00,11.4061,BTC
W_Normal_77926,W_Normal_82154,2026-02-22 23:36:00,2.2112,BTC
W_Normal_77927,W_Normal_47626,2026-02-12 12:20:00,11.3541,BTC
W_Normal_77927,W_Normal_2223,2026-01-10 04:14:00,6.1945,BTC
W_Normal_77927,W_Normal_70136,2026-03-02 13:00:00,0.2802,BTC
W_Normal_77927,W_Normal_73154,2026-03-06 07:08:00,10.2716,BTC
W_Normal_77928,W_Normal_30149,2026-03-02 04:18:00,10.5934,BTC
W_Normal_77928,W_Normal_34561,2026-01-12 19:54:00,8.1228,BTC
W_Normal_77929,W_Normal_16743,2026-02-27 20:23:00,2.6137,BTC
W_Normal_77929,W_Normal_73562,2026-01-21 20:43:00,2.5461,BTC
W_Normal_77929,W_Normal_40753,2026-01-01 14:14:00,1.184,BTC
W_Normal_77930,W_Normal_96200,2026-02-09 14:34:00,10.5265,BTC
W_Normal_77931,W_Normal_77912,2026-02-22 19:21:00,8.4369,BTC
W_Normal_77932,W_Normal_93403,2026-01-01 23:41:00,1.0046,BTC
W_Normal_77932,W_Normal_13618,2026-02-10 00:29:00,7.0705,BTC
W_Normal_77932,W_Normal_79532,2026-03-05 19:53:00,7.0161,BTC
W_Normal_77932,W_Normal_92400,2026-01-16 16:35:00,4.6282,BTC
W_Normal_77932,W_Normal_64613,2026-01-02 00:54:00,6.7247,BTC
W_Normal_77932,W_Normal_64841,2026-01-08 05:21:00,12.327,BTC
W_Normal_77932,W_Normal_82291,2026-01-22 16:39:00,2.6973,BTC
W_Normal_77932,W_Normal_14436,2026-02-13 13:51:00,10.2763,BTC
W_Normal_77932,W_Normal_24155,2026-03-01 22:22:00,11.1789,BTC
W_Normal_77932,W_Normal_41571,2026-02-15 04:21:00,6.8465,BTC
W_Normal_77933,W_Normal_6360,2026-01-29 19:24:00,4.5002,BTC
W_Normal_77933,W_Normal_21998,2026-02-12 22:19:00,12.2674,BTC
W_Normal_77934,W_Normal_82211,2026-02-03 18:51:00,7.1044,BTC
W_Normal_77935,W_Normal_34223,2026-01-18 16:38:00,14.7593,BTC
W_Normal_77935,W_Normal_68999,2026-02-19 00:35:00,6.5995,BTC
W_Normal_77935,W_Normal_81495,2026-01-14 22:22:00,13.5622,BTC
W_Normal_77935,W_Normal_20975,2026-03-09 08:34:00,1.5485,BTC
W_Normal_77936,W_Normal_22887,2026-02-20 10:25:00,7.1945,BTC
W_Normal_77937,W_Normal_41929,2026-02-08 00:00:00,10.3679,BTC
W_Normal_77937,W_Normal_67374,2026-01-04 20:25:00,6.9965,BTC
W_Normal_77937,W_Normal_10526,2026-01-27 07:32:00,10.4247,BTC
W_Normal_77938,W_Normal_34156,2026-02-24 17:34:00,13.3938,BTC
W_Normal_77938,W_Normal_83158,2026-02-04 23:30:00,9.5251,BTC
W_Normal_77938,W_Normal_54868,2026-02-26 04:10:00,0.2959,BTC
W_Normal_77939,W_Normal_78782,2026-01-01 07:06:00,2.2611,BTC
W_Normal_77940,W_Normal_36673,2026-01-03 22:17:00,11.4505,BTC
W_Normal_77941,W_Normal_51437,2026-02-10 19:38:00,1.8524,BTC
W_Normal_77941,W_Normal_43173,2026-03-05 10:34:00,13.6739,BTC
W_Normal_77941,W_Normal_22701,2026-01-29 01:53:00,5.6042,BTC
W_Normal_77942,W_Normal_87254,2026-02-07 00:52:00,13.2069,BTC
W_Normal_77943,W_Normal_34224,2026-02-15 10:42:00,13.9015,BTC
W_Normal_77944,W_Normal_28444,2026-02-16 02:17:00,7.6128,BTC
W_Normal_77945,W_Normal_34435,2026-02-13 05:17:00,6.3469,BTC
W_Normal_77945,W_Normal_89322,2026-01-12 15:15:00,14.8335,BTC
W_Normal_77945,W_Normal_42891,2026-01-01 12:09:00,6.8422,BTC
W_Normal_77945,W_Normal_23624,2026-02-19 07:00:00,4.6928,BTC
W_Normal_77946,W_Normal_18784,2026-02-22 19:30:00,2.1922,BTC
W_Normal_77947,W_Normal_56830,2026-01-17 12:31:00,3.4023,BTC
W_Normal_77948,W_Normal_52193,2026-02-19 07:26:00,1.9292,BTC
W_Normal_77948,W_Normal_97585,2026-02-09 17:25:00,11.1657,BTC
W_Normal_77949,W_Normal_84653,2026-01-28 05:30:00,1.1696,BTC
W_Normal_77950,W_Normal_67672,2026-02-20 05:21:00,12.2091,BTC
W_Normal_77951,W_Normal_1006,2026-03-04 07:32:00,8.2062,BTC
W_Normal_77951,W_Normal_46771,2026-03-03 04:03:00,4.6505,BTC
W_Normal_77952,W_Normal_16452,2026-01-28 14:18:00,3.707,BTC
W_Normal_77952,W_Normal_65129,2026-01-27 23:41:00,2.8403,BTC
W_Normal_77953,W_Normal_84681,2026-01-21 04:44:00,0.4812,BTC
W_Normal_77954,W_Normal_17058,2026-01-04 20:50:00,2.4034,BTC
W_Normal_77954,W_Normal_93813,2026-02-08 07:54:00,2.0354,BTC
W_Normal_77954,W_Normal_72744,2026-02-10 14:52:00,11.7679,BTC
W_Normal_77954,W_Normal_33028,2026-03-06 21:37:00,10.9992,BTC
W_Normal_77955,W_Normal_86171,2026-02-21 23:08:00,13.8588,BTC
W_Normal_77955,W_Normal_56377,2026-02-07 21:38:00,9.0368,BTC
W_Normal_77955,W_Normal_54639,2026-03-08 15:05:00,11.4972,BTC
W_Normal_77956,W_Normal_29406,2026-02-08 12:26:00,5.5951,BTC
W_Normal_77956,W_Normal_16225,2026-02-17 22:26:00,1.4736,BTC
W_Normal_77956,W_Normal_85958,2026-01-17 00:54:00,13.9198,BTC
W_Normal_77956,W_Normal_13763,2026-03-08 21:16:00,9.9488,BTC
W_Normal_77956,W_Normal_20652,2026-02-22 04:29:00,13.776,BTC
W_Normal_77956,W_Normal_62456,2026-01-27 21:28:00,0.0608,BTC
W_Normal_77956,W_Normal_13007,2026-01-28 17:56:00,9.1991,BTC
W_Normal_77956,W_Normal_77839,2026-03-11 01:14:00,9.162,BTC
W_Normal_77956,W_Normal_5981,2026-01-13 13:13:00,9.8944,BTC
W_Normal_77956,W_Normal_70723,2026-01-25 10:16:00,13.1461,BTC
W_Normal_77957,W_Normal_74912,2026-02-25 23:15:00,4.9003,BTC
W_Normal_77957,W_Normal_45659,2026-02-02 11:46:00,2.4909,BTC
W_Normal_77957,W_Normal_9650,2026-01-12 20:23:00,4.494,BTC
W_Normal_77958,W_Normal_87753,2026-01-19 06:53:00,9.2126,BTC
W_Normal_77959,W_Normal_68719,2026-02-07 02:25:00,11.2816,BTC
W_Normal_77960,W_Normal_2647,2026-03-06 20:32:00,4.2268,BTC
W_Normal_77961,W_Normal_36541,2026-01-20 08:22:00,9.5203,BTC
W_Normal_77962,W_Normal_13073,2026-03-07 08:00:00,1.4726,BTC
W_Normal_77963,W_Normal_68189,2026-01-20 21:27:00,0.3199,BTC
W_Normal_77963,W_Normal_91651,2026-01-25 13:55:00,12.6272,BTC
W_Normal_77963,W_Normal_6203,2026-01-28 07:33:00,6.8253,BTC
W_Normal_77964,W_Normal_4373,2026-02-15 03:42:00,6.5636,BTC
W_Normal_77965,W_Normal_11653,2026-01-16 03:22:00,5.4497,BTC
W_Normal_77966,W_Normal_28064,2026-03-03 13:47:00,7.4384,BTC
W_Normal_77966,W_Normal_13351,2026-01-17 06:31:00,11.5301,BTC
W_Normal_77966,W_Normal_29028,2026-01-23 00:15:00,6.1711,BTC
W_Normal_77967,W_Normal_75065,2026-01-22 23:15:00,2.7317,BTC
W_Normal_77968,W_Normal_56826,2026-02-05 01:40:00,7.298,BTC
W_Normal_77969,W_Normal_13973,2026-01-01 03:10:00,11.7303,BTC
W_Normal_77969,W_Normal_20927,2026-02-08 14:05:00,5.0386,BTC
W_Normal_77969,W_Normal_96772,2026-02-10 17:24:00,9.6216,BTC
W_Normal_77969,W_Normal_25427,2026-01-03 20:25:00,11.5989,BTC
W_Normal_77969,W_Normal_21236,2026-02-23 05:54:00,11.9951,BTC
W_Normal_77969,W_Normal_64774,2026-02-15 19:22:00,13.0102,BTC
W_Normal_77969,W_Normal_59072,2026-02-18 01:22:00,10.4743,BTC
W_Normal_77969,W_Normal_46249,2026-01-06 15:33:00,12.4885,BTC
W_Normal_77969,W_Normal_40650,2026-02-18 18:43:00,0.553,BTC
W_Normal_77969,W_Normal_23210,2026-03-07 10:48:00,13.6008,BTC
W_Normal_77970,W_Normal_83061,2026-03-10 13:50:00,11.5503,BTC
W_Normal_77970,W_Normal_71605,2026-02-19 00:20:00,5.685,BTC
W_Normal_77970,W_Normal_2369,2026-02-20 20:58:00,14.2057,BTC
W_Normal_77971,W_Normal_13262,2026-01-26 01:04:00,1.6594,BTC
W_Normal_77971,W_Normal_87016,2026-02-01 16:42:00,2.2818,BTC
W_Normal_77971,W_Normal_53288,2026-03-01 15:46:00,8.7732,BTC
W_Normal_77971,W_Normal_75091,2026-03-10 23:39:00,5.9984,BTC
W_Normal_77971,W_Normal_69623,2026-03-09 13:22:00,14.7101,BTC
W_Normal_77971,W_Normal_67884,2026-02-15 18:35:00,0.4357,BTC
W_Normal_77971,W_Normal_12288,2026-03-06 08:02:00,6.7077,BTC
W_Normal_77971,W_Normal_26674,2026-03-06 02:23:00,14.6193,BTC
W_Normal_77971,W_Normal_37984,2026-03-08 16:52:00,9.47,BTC
W_Normal_77971,W_Normal_48166,2026-01-21 07:07:00,14.8601,BTC
W_Normal_77972,W_Normal_12711,2026-01-27 18:28:00,12.7835,BTC
W_Normal_77972,W_Normal_82603,2026-02-24 15:13:00,12.7134,BTC
W_Normal_77972,W_Normal_86638,2026-01-09 18:54:00,2.3038,BTC
W_Normal_77972,W_Normal_70117,2026-02-11 07:36:00,2.7489,BTC
W_Normal_77972,W_Normal_7271,2026-01-06 03:57:00,1.5027,BTC
W_Normal_77972,W_Normal_10109,2026-01-09 05:57:00,9.5333,BTC
W_Normal_77972,W_Normal_28174,2026-01-09 13:55:00,4.677,BTC
W_Normal_77972,W_Normal_98213,2026-02-20 17:27:00,4.1155,BTC
W_Normal_77972,W_Normal_99503,2026-01-06 23:40:00,2.9124,BTC
W_Normal_77972,W_Normal_56826,2026-01-01 10:26:00,0.5513,BTC
W_Normal_77973,W_Normal_12136,2026-01-22 06:05:00,5.9364,BTC
W_Normal_77973,W_Normal_13528,2026-03-04 01:50:00,5.8441,BTC
W_Normal_77973,W_Normal_35921,2026-02-24 01:49:00,10.3635,BTC
W_Normal_77973,W_Normal_67514,2026-02-04 12:42:00,14.5014,BTC
W_Normal_77974,W_Normal_72593,2026-02-28 18:09:00,14.1113,BTC
W_Normal_77974,W_Normal_76281,2026-02-14 14:11:00,5.1901,BTC
W_Normal_77975,W_Normal_10170,2026-01-06 13:22:00,12.5734,BTC
W_Normal_77975,W_Normal_62427,2026-02-28 00:38:00,8.7671,BTC
W_Normal_77975,W_Normal_93570,2026-02-23 17:00:00,5.192,BTC
W_Normal_77975,W_Normal_41237,2026-03-06 21:11:00,12.8561,BTC
W_Normal_77975,W_Normal_31375,2026-02-23 21:44:00,14.9408,BTC
W_Normal_77975,W_Normal_78947,2026-03-04 19:17:00,14.2707,BTC
W_Normal_77975,W_Normal_96430,2026-02-26 12:57:00,4.8666,BTC
W_Normal_77975,W_Normal_11212,2026-02-09 15:17:00,9.5663,BTC
W_Normal_77975,W_Normal_90868,2026-01-05 06:07:00,8.7736,BTC
W_Normal_77975,W_Normal_54421,2026-02-20 09:00:00,12.8758,BTC
W_Normal_77976,W_Normal_93938,2026-01-27 17:13:00,13.1513,BTC
W_Normal_77976,W_Normal_99006,2026-02-28 03:06:00,3.2186,BTC
W_Normal_77976,W_Normal_24757,2026-01-18 02:03:00,10.4301,BTC
W_Normal_77976,W_Normal_16238,2026-03-06 10:48:00,13.8079,BTC
W_Normal_77977,W_Normal_70611,2026-02-27 01:21:00,10.6554,BTC
W_Normal_77978,W_Normal_75725,2026-01-25 15:13:00,5.2365,BTC
W_Normal_77978,W_Normal_65137,2026-02-11 22:46:00,14.8379,BTC
W_Normal_77978,W_Normal_30345,2026-01-07 23:25:00,14.3197,BTC
W_Normal_77978,W_Normal_34495,2026-01-13 12:58:00,12.5541,BTC
W_Normal_77979,W_Normal_92722,2026-02-11 09:47:00,11.531,BTC
W_Normal_77980,W_Normal_59589,2026-01-13 10:24:00,14.7975,BTC
W_Normal_77981,W_Normal_33878,2026-01-20 02:59:00,13.7962,BTC
W_Normal_77982,W_Normal_36985,2026-03-07 00:21:00,5.0298,BTC
W_Normal_77982,W_Normal_69344,2026-01-11 11:54:00,14.5077,BTC
W_Normal_77982,W_Normal_65815,2026-02-18 07:22:00,5.321,BTC
W_Normal_77982,W_Normal_86520,2026-02-27 17:37:00,4.5219,BTC
W_Normal_77983,W_Normal_4734,2026-02-17 00:18:00,13.2578,BTC
W_Normal_77983,W_Normal_55484,2026-03-08 06:45:00,10.4849,BTC
W_Normal_77984,W_Normal_23903,2026-01-13 01:49:00,11.8379,BTC
W_Normal_77984,W_Normal_63692,2026-03-11 06:24:00,7.376,BTC
W_Normal_77984,W_Normal_17367,2026-02-06 07:56:00,1.6671,BTC
W_Normal_77984,W_Normal_18736,2026-02-02 10:51:00,13.5213,BTC
W_Normal_77984,W_Normal_76163,2026-02-02 18:15:00,12.5063,BTC
W_Normal_77984,W_Normal_86770,2026-02-25 14:36:00,6.2103,BTC
W_Normal_77984,W_Normal_6281,2026-02-06 07:01:00,13.0539,BTC
W_Normal_77984,W_Normal_45774,2026-01-05 01:37:00,8.0963,BTC
W_Normal_77984,W_Normal_52030,2026-02-25 00:07:00,12.3976,BTC
W_Normal_77984,W_Normal_80930,2026-03-04 07:19:00,14.3341,BTC
W_Normal_77985,W_Normal_76705,2026-01-09 23:30:00,2.5949,BTC
W_Normal_77985,W_Normal_98452,2026-01-12 17:37:00,11.8629,BTC
W_Normal_77985,W_Normal_96011,2026-01-05 01:16:00,9.794,BTC
W_Normal_77986,W_Normal_22544,2026-01-16 20:59:00,5.3367,BTC
W_Normal_77987,W_Normal_6807,2026-02-25 22:58:00,0.6636,BTC
W_Normal_77987,W_Normal_2425,2026-01-14 12:38:00,6.4138,BTC
W_Normal_77987,W_Normal_9721,2026-03-01 18:53:00,12.781,BTC
W_Normal_77987,W_Normal_79593,2026-02-22 07:25:00,5.1067,BTC
W_Normal_77988,W_Normal_90299,2026-02-13 06:45:00,13.0556,BTC
W_Normal_77989,W_Normal_23661,2026-01-16 07:21:00,7.9695,BTC
W_Normal_77990,W_Normal_65880,2026-03-06 11:51:00,7.2535,BTC
W_Normal_77990,W_Normal_54040,2026-01-03 20:30:00,6.1916,BTC
W_Normal_77991,W_Normal_63539,2026-01-02 12:05:00,12.9861,BTC
W_Normal_77992,W_Normal_2824,2026-02-15 08:26:00,1.4368,BTC
W_Normal_77993,W_Normal_27431,2026-02-26 01:40:00,6.8695,BTC
W_Normal_77994,W_Normal_59866,2026-01-12 08:01:00,10.9195,BTC
W_Normal_77994,W_Normal_31037,2026-01-23 10:35:00,7.914,BTC
W_Normal_77995,W_Normal_36570,2026-01-19 08:26:00,4.0088,BTC
W_Normal_77996,W_Normal_73601,2026-02-18 07:17:00,8.3658,BTC
W_Normal_77997,W_Normal_29252,2026-02-25 17:48:00,14.0292,BTC
W_Normal_77997,W_Normal_19222,2026-02-15 18:22:00,8.4624,BTC
W_Normal_77997,W_Normal_89384,2026-01-11 01:54:00,10.3953,BTC
W_Normal_77998,W_Normal_30068,2026-02-09 22:27:00,5.3495,BTC
W_Normal_77999,W_Normal_32147,2026-01-08 01:56:00,9.953,BTC
W_Normal_77999,W_Normal_35820,2026-01-19 13:23:00,4.197,BTC
W_Normal_78000,W_Normal_2657,2026-01-02 05:29:00,1.4793,BTC
